Order_ID,Customer_ID,Restaurant_ID,Partner_ID,Promo_ID,Order_Date,Order_Status,Payment_Method,Order_Amount,Delivery_Time_Min,Delivery_Rating
51033,10969,20088,30073,40002,2025-04-29,Cancelled,UPI,2574.47,60,3
51034,10472,20153,30054,40005,2025-04-21,Delivered,Wallet,2863.24,39,2
51035,10615,20172,30045,40003,2025-07-15,Cancelled,Wallet,3004.1,47,1
51036,10005,20117,30044,40005,2024-09-29,Delivered,Card,924.42,37,5
51037,10272,20194,30044,40002,2025-04-22,delivered,UPI,1839.0,67,4
51038,10393,20030,30139,40002,2024-05-19,Delivered,Cash,1916.09,77,2
51039,10575,20089,30009,40005,2025-12-10,Refunded,Cash,3015.26,24,1
51040,10999,20090,30147,40005,2025-10-09,delivered,UPI,845.84,16,5
51041,10571,20110,30059,40005,2024-12-18,Pending,Card,1495.37,60,4
51042,10536,20162,30127,40004,2024-09-19,Cancelled,UPI,1749.18,17,2
51043,10478,20134,30069,40001,2025-12-21,Pending,UPI,3022.35,63,4
51044,10611,20156,30039,40003,2025-02-06,Delivered,Card,1114.6,25,2
51045,10133,20111,30014,40003,2024-10-18,Pending,Wallet,1683.1,11,3
51046,10616,20057,30140,40002,2025-09-09,Cancelled,Cash,1505.17,23,5
51047,10993,20057,30113,40003,2024-11-02,delivered,Card,1430.34,83,3
51048,10633,20026,30015,40003,2024-04-18,delivered,UPI,1112.65,77,4
51049,10324,20032,30114,40001,2025-11-26,Pending,Cash,522.18,43,1
51050,10030,20124,30030,40005,2024-09-10,Delivered,UPI,1763.27,39,4
51051,10813,20131,30099,40003,2025-05-24,delivered,Cash,183.78,69,2
51052,10555,20135,30064,40002,2025-03-30,Refunded,Card,1977.99,20,3
51053,10155,20162,30134,40005,2024-05-16,Delivered,UPI,1089.4,14,2
51054,10290,20175,30091,40001,2025-10-16,Cancelled,UPI,516.12,14,1
51055,10649,20090,30121,40004,2024-11-29,Delivered,UPI,546.29,30,1
51056,10530,20020,30012,40005,2025-03-04,Refunded,Card,2257.79,45,4
51057,10573,20164,30118,40003,2025-10-14,Cancelled,UPI,2413.0,37,3
51058,10732,20014,30004,40001,2025-12-15,Delivered,UPI,693.61,75,2
51059,10574,20138,30061,40003,2025-06-23,Refunded,Card,546.56,77,3
51060,10671,20153,30090,40001,2025-04-25,Refunded,Wallet,158.02,80,5
51061,10490,20115,30008,40002,2024-11-27,Delivered,Card,2495.5,71,5
51062,10283,20030,30077,40003,2025-09-03,Refunded,Cash,155.65,74,1
51063,10756,20014,30085,40003,2025-07-01,Refunded,Card,805.6,64,5
51064,10437,20157,30049,40004,2025-08-03,delivered,Wallet,1013.38,19,5
51065,10768,20117,30031,40003,2024-07-01,Refunded,Wallet,2767.96,54,2
51066,10609,20113,30097,40003,2024-10-24,Refunded,Card,2138.25,34,1
51067,10384,20164,30133,40004,2025-11-28,delivered,UPI,2120.95,56,5
51068,10949,20169,30057,40003,2024-02-06,Cancelled,Card,465.41,74,3
51069,10506,20178,30067,40005,2025-06-04,Refunded,UPI,1627.97,18,4
51070,10238,20059,30125,40005,2024-06-07,Cancelled,Cash,1951.96,72,3
51071,10259,20190,30035,40004,2024-06-22,Pending,Cash,2722.91,35,1
51072,10912,20073,30025,40003,2025-07-18,Delivered,Card,1690.29,44,4
51073,10009,20200,30148,40002,2025-07-09,Refunded,Card,2430.45,40,3
51074,10732,20190,30148,40002,2025-01-03,delivered,Cash,529.54,43,2
51075,10307,20012,30082,40001,2024-09-01,Delivered,Card,2223.87,51,2
51076,10174,20052,30080,40001,2024-06-16,Delivered,Card,1592.85,36,5
51077,10561,20096,30101,40005,2024-04-30,Pending,UPI,526.78,70,1
51078,10470,20045,30132,40002,2025-04-04,Pending,Wallet,480.88,72,4
51079,10604,20081,30080,40003,2024-09-13,Cancelled,UPI,1542.18,21,2
51080,10034,20150,30050,40002,2024-11-24,Delivered,Card,1310.01,30,1
51081,10205,20020,30037,40005,2025-11-07,Delivered,UPI,1523.17,40,3
51082,10526,20192,30010,40005,2025-12-22,Pending,Cash,2189.47,25,4
51083,10239,20137,30077,40002,2025-01-05,Delivered,Cash,402.03,75,5
51084,10548,20121,30019,40005,2025-03-07,Pending,Wallet,2111.65,42,3
51085,10229,20197,30128,40001,2025-07-26,Pending,Wallet,1399.67,48,5
51086,10119,20085,30110,40005,2025-07-29,Refunded,Cash,290.2,66,3
51087,10034,20013,30039,40005,2024-11-25,delivered,Card,3055.62,26,5
51088,10004,20040,30058,40002,2025-12-07,Cancelled,Cash,2360.28,72,1
51089,10274,20015,30068,40004,2025-12-22,Delivered,Wallet,1153.82,17,4
51090,10444,20017,30005,40001,2025-11-03,Pending,Card,1646.04,29,2
51091,10434,20162,30046,40005,2025-02-09,Delivered,Cash,876.6,18,5
51092,10555,20103,30132,40002,2024-05-27,Pending,UPI,2299.4,58,2
51093,10016,20080,30106,40001,2025-03-18,Pending,Card,497.93,77,5
51094,10156,20184,30014,40004,2024-06-20,Refunded,Wallet,2311.44,69,5
51095,10181,20179,30011,40005,2024-03-21,Delivered,Card,3008.4,70,4
51096,10757,20177,30142,40003,2024-06-01,Delivered,UPI,887.24,71,2
51097,10433,20119,30038,40001,2025-05-22,Cancelled,UPI,517.73,57,5
51098,10510,20146,30069,40004,2024-09-13,Cancelled,UPI,2612.48,61,4
51099,10900,20126,30144,40003,2024-11-18,Pending,Card,2318.82,25,2
51100,10732,20026,30139,40001,2024-04-01,Cancelled,UPI,435.42,55,2
51101,10712,20097,30095,40002,2024-06-04,Pending,Wallet,1172.65,39,2
51102,10624,20189,30038,40005,2025-07-18,Pending,Cash,1478.25,84,3
51103,10833,20136,30044,40002,2024-11-30,delivered,UPI,1090.24,39,4
51104,10527,20004,30110,40002,2025-01-15,delivered,Wallet,2607.23,29,3
51105,10332,20038,30096,40005,2025-01-12,Cancelled,UPI,1629.69,75,3
51106,10872,20119,30030,40001,2025-07-22,delivered,Wallet,2790.6,79,2
51107,10501,20171,30070,40004,2024-01-18,Pending,Card,1559.66,52,5
51108,10648,20055,30029,40001,2024-12-14,Delivered,UPI,898.84,36,5
51109,10183,20136,30039,40005,2024-11-17,delivered,Wallet,2979.38,55,4
51110,10551,20150,30109,40002,2024-02-18,Delivered,UPI,940.7,33,5
51111,10263,20184,30070,40004,2024-07-17,delivered,Card,1017.51,61,5
51112,10275,20014,30090,40004,2025-02-14,Refunded,UPI,2803.93,60,5
51113,10729,20036,30010,40003,2025-06-14,Pending,Cash,1285.26,65,1
51114,10310,20042,30069,40001,2025-07-26,delivered,Wallet,2431.29,49,3
51115,10597,20066,30033,40005,2025-10-02,Refunded,Card,1572.86,71,1
51116,10458,20063,30028,40003,2024-10-06,delivered,Wallet,2654.48,71,5
51117,10767,20029,30020,40002,2024-08-26,Delivered,UPI,1811.35,56,2
51118,10253,20161,30126,40001,2024-04-09,Cancelled,UPI,1489.32,86,3
51119,10330,20143,30082,40005,2024-02-28,delivered,UPI,3188.85,39,5
51120,10408,20049,30111,40003,2025-06-02,delivered,Cash,1809.23,30,3
51121,10191,20181,30049,40002,2024-03-16,Cancelled,Card,222.77,24,1
51122,10746,20192,30028,40002,2025-10-22,Delivered,UPI,552.26,90,1
51123,10749,20170,30001,40001,2025-05-25,delivered,Card,1958.18,20,1
51124,10330,20050,30045,40005,2024-04-17,Delivered,UPI,2666.05,90,3
51125,10133,20196,30051,40005,2024-09-29,Delivered,Wallet,562.19,28,1
51126,10702,20030,30111,40005,2025-01-29,delivered,Wallet,3196.85,18,3
51127,10344,20189,30062,40001,2025-01-27,delivered,Wallet,1802.84,58,2
51128,10466,20122,30036,40002,2025-12-24,Refunded,UPI,313.32,17,2
51129,10968,20073,30073,40001,2025-11-20,Delivered,UPI,652.1,36,5
51130,10192,20106,30129,40005,2024-07-20,Cancelled,Cash,,40,2
51131,10010,20027,30148,40004,2025-08-15,Refunded,Wallet,1917.3,80,2
51132,10600,20180,30104,40004,2025-08-10,Delivered,Wallet,2874.99,57,1
51133,10207,20051,30128,40002,2025-10-14,Delivered,Wallet,783.82,66,2
51134,10308,20158,30078,40001,2025-01-12,Cancelled,Cash,2971.24,79,1
51135,10211,20165,30110,40001,2025-04-05,delivered,Card,2872.51,84,2
51136,10309,20047,30056,40005,2025-11-29,Delivered,Wallet,1406.1,52,4
51137,10040,20188,30106,40003,2025-01-25,Cancelled,Wallet,312.12,53,4
51138,10477,20123,30107,40003,2024-06-27,Cancelled,Card,2039.55,31,3
51139,10538,20103,30125,40003,2024-05-12,Pending,Card,2345.3,61,2
51140,10498,20067,30119,40004,2024-07-26,Refunded,Cash,224.09,18,2
51141,10822,20110,30135,40003,2024-02-22,delivered,UPI,2690.81,23,4
51142,10487,20121,30110,40003,2025-10-21,Delivered,Card,2117.59,86,2
51143,10440,20030,30061,40005,2025-12-11,delivered,UPI,3150.95,44,2
51144,10136,20055,30096,40003,2025-09-27,Refunded,Card,1628.15,21,3
51145,10672,20144,30075,40005,2025-07-19,Cancelled,Card,2700.71,86,3
51146,10920,20171,30011,40005,2025-11-04,Cancelled,Cash,1299.25,44,5
51147,10628,20131,30133,40002,2025-02-07,Delivered,UPI,2339.35,42,4
51148,10990,20002,30117,40003,2024-07-11,delivered,Wallet,2013.97,35,5
51149,10160,20125,30027,40001,2025-05-03,Delivered,Cash,1518.67,31,5
51150,10952,20043,30149,40003,2025-04-06,Cancelled,Card,3109.22,25,4
51151,10002,20070,30041,40002,2024-04-28,delivered,Wallet,604.43,75,2
51152,10099,20019,30083,40001,2025-11-17,Cancelled,Card,171.67,48,2
51153,10616,20094,30017,40001,2025-12-04,Cancelled,Card,2760.12,50,4
51154,10718,20013,30066,40002,2024-03-28,Pending,Wallet,2888.71,58,5
51155,10456,20154,30116,40001,2025-08-22,Cancelled,UPI,159.2,38,3
51156,10939,20161,30013,40002,2024-01-14,Refunded,Cash,1607.96,17,5
51157,10430,20075,30096,40003,2025-10-23,delivered,Cash,706.41,90,2
51158,10555,20029,30050,40001,2025-03-28,delivered,Cash,1366.7,82,2
51159,10439,20177,30086,40004,2025-03-08,Delivered,Wallet,1002.69,66,4
51160,10548,20168,30146,40004,2024-02-18,Cancelled,Card,1132.21,38,4
51161,10737,20102,30094,40003,2024-03-19,delivered,UPI,2334.15,86,2
51162,10171,20060,30057,40003,2025-08-08,delivered,Card,3177.29,39,2
51163,10514,20101,30011,40003,2024-11-24,Cancelled,Cash,1319.5,10,2
51164,10312,20096,30049,40004,2024-03-19,Refunded,Wallet,2880.27,17,4
51165,10053,20030,30117,40002,2024-06-24,Cancelled,Cash,843.55,16,3
51166,10248,20162,30131,40001,2025-11-04,Refunded,UPI,3028.26,86,5
51167,10913,20037,30030,40001,2024-07-07,Refunded,Wallet,1249.04,37,3
51168,10819,20009,30120,40005,2025-12-30,Cancelled,Cash,214.26,17,3
51169,10580,20177,30031,40005,2025-12-16,Refunded,UPI,840.38,31,4
51170,10058,20083,30078,40001,2024-11-03,Cancelled,Wallet,2409.52,75,5
51171,10056,20103,30065,40002,2025-08-22,Delivered,UPI,473.24,13,4
51172,10750,20097,30043,40001,2025-10-10,delivered,UPI,1132.67,14,4
51173,10710,20056,30052,40001,2024-04-30,delivered,Wallet,1118.25,70,2
51174,10330,20096,30024,40005,2025-09-21,Pending,Cash,1036.36,76,5
51175,10193,20030,30123,40005,2025-02-17,Pending,Card,2383.63,57,4
51176,10163,20182,30051,40004,2024-02-17,delivered,Card,1745.11,12,4
51177,10774,20082,30091,40005,2024-04-02,delivered,Wallet,1483.12,10,1
51178,10894,20190,30050,40005,2024-10-19,Cancelled,Wallet,1525.28,23,1
51179,10471,20004,30110,40003,2025-01-21,Pending,Cash,1072.24,47,2
51180,10154,20071,30084,40003,2024-04-17,delivered,Wallet,1968.78,34,5
51181,10110,20138,30016,40002,2025-02-26,Delivered,Cash,1105.04,39,1
51182,10497,20177,30044,40003,2024-08-30,Refunded,Wallet,2291.35,50,1
51183,10329,20055,30092,40005,2024-09-02,Refunded,Wallet,2074.97,71,3
51184,10082,20063,30138,40002,2025-11-17,Delivered,Card,1979.87,88,3
51185,10231,20149,30050,40004,2025-06-11,Pending,Cash,496.52,85,3
51186,10418,20183,30016,40004,2024-05-22,Refunded,Cash,1732.98,48,2
51187,10605,20172,30005,40002,2024-03-12,Cancelled,Cash,597.33,63,1
51188,10956,20191,30045,40003,2025-01-25,Cancelled,Card,2648.86,90,5
51189,10841,20062,30087,40005,2024-11-27,Pending,Wallet,2229.61,66,2
51190,10990,20167,30009,40003,2024-05-02,Pending,Card,1472.78,34,5
51191,10082,20184,30059,40004,2024-03-28,delivered,UPI,974.95,33,5
51192,10733,20127,30034,40003,2025-01-05,delivered,Card,1895.01,67,1
51193,10918,20070,30049,40005,2025-03-14,Refunded,Cash,999.39,59,3
51194,10753,20079,30093,40001,2024-02-04,Delivered,Cash,2812.59,49,4
51195,10160,20120,30024,40003,2025-09-23,Delivered,Wallet,2767.47,88,3
51196,10906,20171,30066,40002,2025-09-22,Delivered,Wallet,999.2,73,4
51197,10446,20007,30113,40004,2025-09-06,delivered,Card,2862.9,48,3
51198,10616,20137,30054,40001,2025-08-10,Refunded,Wallet,1979.72,38,2
51199,10377,20196,30053,40002,2024-10-23,Delivered,Cash,1254.37,82,1
51200,10006,20153,30110,40001,2025-06-15,Delivered,Cash,867.67,27,3
51201,10964,20039,30052,40004,2025-09-17,delivered,Wallet,1465.6,32,2
51202,10960,20198,30003,40001,2024-03-06,delivered,Card,1661.29,62,3
51203,10184,20167,30005,40001,2025-04-15,Pending,Cash,215.01,49,3
51204,10637,20034,30121,40003,2024-11-16,Cancelled,Cash,2144.9,27,5
51205,10425,20012,30035,40003,2024-11-27,Pending,Wallet,1682.29,23,1
51206,10233,20033,30090,40005,2024-11-21,Delivered,Card,1914.29,48,1
51207,10284,20171,30059,40002,2025-11-22,Cancelled,UPI,257.62,54,2
51208,10479,20013,30060,40004,2025-12-05,Pending,Card,2616.42,55,3
51209,10611,20118,30138,40001,2024-03-25,Cancelled,UPI,2224.97,64,4
51210,10298,20127,30139,40004,2025-06-26,delivered,Card,759.18,80,3
51211,10932,20073,30148,40002,2024-10-29,Cancelled,Card,1042.58,28,1
51212,10261,20119,30091,40003,2024-03-09,Delivered,UPI,1103.05,26,4
51213,10182,20104,30050,40005,2024-11-08,Pending,Card,3070.94,38,4
51214,10572,20101,30116,40004,2024-03-24,Delivered,UPI,1454.68,54,1
51215,10921,20127,30128,40004,2025-07-23,Cancelled,Card,3138.24,85,3
51216,10461,20199,30078,40004,2025-06-11,Refunded,UPI,210.03,85,2
51217,10899,20012,30011,40001,2025-12-11,Cancelled,Cash,2497.58,57,2
51218,10656,20058,30100,40005,2025-09-11,Pending,UPI,313.48,51,2
51219,10684,20059,30099,40003,2024-03-14,delivered,UPI,1453.92,19,5
51220,10843,20181,30112,40005,2025-01-31,Cancelled,Card,2857.57,52,4
51221,10295,20072,30146,40005,2025-11-16,delivered,Cash,863.07,52,1
51222,10268,20108,30016,40004,2024-09-25,Pending,Wallet,2378.16,63,3
51223,10340,20024,30077,40001,2024-02-07,Refunded,UPI,1824.3,79,1
51224,10960,20106,30021,40004,2025-01-07,Pending,UPI,2043.8,34,5
51225,10028,20157,30067,40005,2025-05-01,Refunded,Card,2113.1,37,4
51226,10429,20149,30148,40004,2024-07-31,Refunded,Cash,2193.76,21,2
51227,10769,20085,30045,40001,2024-10-28,Refunded,Cash,3143.28,64,4
51228,10723,20072,30067,40002,2024-04-01,delivered,UPI,479.2,70,4
51229,10686,20066,30078,40002,2025-04-22,Refunded,Card,3096.42,19,5
51230,10796,20135,30123,40003,2024-02-19,delivered,Wallet,2579.91,50,1
51231,10361,20103,30134,40005,2025-02-16,Cancelled,Card,155.35,59,5
51232,10082,20183,30083,40001,2024-12-18,Delivered,Card,163.96,60,4
51233,10242,20177,30002,40002,2025-12-19,Cancelled,Cash,2383.78,23,2
51234,10560,20078,30032,40003,2025-10-21,Refunded,Cash,989.78,52,3
51235,10831,20132,30051,40001,2025-06-09,delivered,UPI,1076.21,12,2
51236,10037,20058,30082,40002,2025-06-20,Cancelled,Wallet,1798.93,43,1
51237,10232,20192,30066,40003,2024-02-22,delivered,Cash,2874.07,26,2
51238,10949,20039,30037,40005,2025-08-11,Delivered,UPI,1521.59,37,1
51239,10920,20114,30124,40004,2025-11-17,delivered,Card,673.53,60,1
51240,10158,20180,30085,40004,2024-11-11,Cancelled,Card,1882.6,62,4
51241,10940,20011,30058,40005,2025-10-19,Delivered,Wallet,2319.97,25,2
51242,10092,20022,30103,40004,2024-05-28,Cancelled,Cash,3077.33,21,4
51243,10137,20120,30138,40005,2025-01-14,Delivered,Wallet,,70,4
51244,10426,20144,30044,40004,2024-02-11,Cancelled,Wallet,2073.71,36,4
51245,10742,20160,30124,40001,2025-06-10,delivered,Card,706.88,54,1
51246,10316,20099,30149,40001,2024-07-26,Pending,UPI,568.74,89,5
51247,10411,20021,30026,40005,2024-01-01,Cancelled,UPI,1970.71,59,4
51248,10034,20067,30094,40004,2025-01-19,Refunded,Cash,248.58,49,1
51249,10753,20172,30138,40003,2024-01-03,Refunded,UPI,2957.88,57,3
51250,10453,20106,30150,40004,2024-02-06,delivered,UPI,2252.95,19,2
51251,10234,20081,30038,40001,2024-02-20,Delivered,Wallet,216.09,39,2
51252,10463,20192,30051,40004,2024-01-13,Refunded,Wallet,2233.6,46,5
51253,10403,20102,30031,40001,2024-05-10,Pending,UPI,817.45,55,2
51254,10975,20055,30118,40004,2025-12-16,delivered,Cash,2873.75,68,5
51255,10656,20147,30070,40002,2025-05-13,Refunded,UPI,1281.41,82,3
51256,10993,20072,30106,40004,2024-01-12,Delivered,Card,2754.37,85,4
51257,10472,20119,30134,40003,2025-12-10,Pending,Card,391.6,59,5
51258,10894,20078,30047,40004,2024-09-07,Delivered,Card,2192.03,42,3
51259,10068,20108,30134,40002,2024-05-09,Cancelled,Card,2613.6,17,1
51260,10367,20064,30009,40005,2025-11-19,Pending,Wallet,3195.86,29,5
51261,10888,20171,30057,40002,2024-12-18,delivered,Cash,849.93,59,2
51262,10114,20043,30084,40004,2025-04-26,Cancelled,UPI,2268.78,39,1
51263,10812,20192,30001,40003,2024-08-18,Pending,UPI,170.74,25,5
51264,10090,20163,30067,40002,2025-12-08,delivered,UPI,3190.62,38,5
51265,10757,20102,30144,40003,2025-07-02,delivered,UPI,2633.14,56,5
51266,10103,20129,30049,40001,2024-12-18,Pending,Wallet,2319.83,63,2
51267,10473,20091,30120,40003,2025-06-02,Pending,Card,392.12,54,2
51268,10464,20023,30110,40005,2025-02-14,Cancelled,UPI,1030.74,31,5
51269,10216,20197,30022,40001,2025-10-23,Refunded,Wallet,400.39,57,1
51270,10567,20138,30040,40003,2024-08-12,Refunded,Card,603.29,62,1
51271,10036,20096,30001,40001,2024-04-28,Pending,UPI,2350.89,78,3
51272,10498,20015,30023,40003,2024-05-29,Refunded,Cash,1526.63,88,2
51273,10730,20111,30083,40003,2025-04-11,Refunded,Card,1611.91,13,4
51274,10390,20025,30053,40005,2024-04-25,Cancelled,UPI,2830.74,22,3
51275,10186,20060,30124,40005,2024-07-19,delivered,UPI,682.85,67,5
51276,10656,20078,30035,40002,2025-12-09,Refunded,Wallet,2981.67,81,2
51277,10284,20119,30039,40004,2025-02-27,Cancelled,Wallet,3058.36,89,5
51278,10634,20168,30089,40005,2024-04-09,Delivered,Cash,889.61,61,2
51279,10952,20087,30054,40004,2024-01-18,Cancelled,Cash,2817.02,45,5
51280,10509,20075,30066,40001,2024-07-24,Refunded,Wallet,972.98,71,4
51281,10235,20033,30125,40001,2024-03-18,Delivered,Wallet,1995.19,31,4
51282,10073,20173,30128,40005,2025-07-05,Cancelled,Card,893.92,69,4
51283,10942,20006,30020,40003,2024-10-06,delivered,Wallet,141.76,35,5
51284,10222,20083,30034,40001,2024-02-20,Pending,Wallet,512.64,16,2
51285,10030,20116,30128,40005,2025-09-03,Pending,Cash,1215.46,56,3
51286,10530,20120,30032,40003,2025-05-19,delivered,Wallet,2802.23,59,4
51287,10207,20019,30129,40004,2024-11-01,Delivered,UPI,2647.7,73,2
51288,10118,20115,30139,40001,2024-11-02,Cancelled,Cash,668.02,22,4
51289,10943,20077,30058,40003,2025-01-10,Delivered,Card,2657.74,53,3
51290,10490,20012,30069,40001,2025-08-28,Pending,Card,870.03,43,1
51291,10037,20041,30107,40003,2025-04-05,Cancelled,UPI,3055.09,80,2
51292,10777,20121,30066,40002,2025-08-27,delivered,Cash,2221.56,11,4
51293,10418,20077,30094,40005,2024-05-08,Refunded,Cash,2922.32,45,4
51294,10094,20093,30007,40003,2025-01-28,Refunded,Wallet,2643.16,70,4
51295,10919,20188,30128,40003,2024-04-05,Pending,UPI,2115.66,16,3
51296,10374,20117,30131,40003,2024-10-02,Pending,UPI,535.42,62,2
51297,10014,20115,30107,40004,2024-10-12,Delivered,Cash,1258.37,42,3
51298,10733,20138,30111,40002,2025-02-09,Delivered,Wallet,3032.66,59,4
51299,10958,20030,30138,40001,2024-06-16,Pending,Cash,194.75,12,2
51300,10495,20094,30113,40005,2025-06-11,Cancelled,UPI,2683.69,89,4
51301,10563,20089,30009,40005,2024-01-24,Refunded,Card,1433.58,81,4
51302,10907,20121,30125,40003,2025-06-25,Refunded,Cash,1517.91,15,2
51303,10986,20172,30137,40003,2025-03-14,delivered,UPI,2981.56,47,5
51304,10740,20136,30005,40005,2025-08-10,Cancelled,UPI,898.71,27,5
51305,10412,20045,30127,40001,2024-12-23,Pending,Cash,2199.65,64,2
51306,10710,20025,30008,40005,2025-12-17,delivered,UPI,2226.85,41,3
51307,10099,20140,30110,40005,2024-05-23,Delivered,Cash,674.49,54,1
51308,10891,20052,30140,40004,2025-02-18,Delivered,Cash,186.67,52,3
51309,10540,20104,30142,40003,2025-02-15,Pending,Wallet,1893.3,74,2
51310,10016,20052,30103,40005,2025-02-17,Delivered,UPI,1195.64,85,2
51311,10093,20064,30066,40004,2025-03-09,Cancelled,Card,1290.22,44,2
51312,10665,20088,30134,40003,2025-11-22,Cancelled,Wallet,298.74,40,3
51313,10171,20069,30071,40003,2024-02-20,Cancelled,Cash,1736.93,65,3
51314,10654,20084,30099,40002,2025-11-29,Cancelled,Wallet,360.48,35,3
51315,10341,20163,30050,40002,2025-12-22,delivered,Wallet,2783.79,14,1
51316,10555,20139,30115,40001,2025-05-31,Pending,Wallet,869.92,24,3
51317,10015,20034,30075,40004,2024-03-31,Refunded,Card,1971.2,35,4
51318,10105,20054,30114,40001,2025-09-10,Pending,Card,770.25,58,3
51319,10765,20160,30010,40003,2025-12-13,Refunded,Cash,854.57,61,1
51320,10546,20099,30048,40001,2025-08-25,Refunded,Wallet,3018.9,25,2
51321,10302,20002,30099,40001,2025-11-20,Refunded,Card,635.55,84,2
51322,10897,20178,30001,40001,2024-05-06,Cancelled,UPI,1574.25,41,4
51323,10444,20083,30035,40005,2025-04-21,Pending,Card,344.12,38,4
51324,10456,20195,30003,40003,2025-08-09,delivered,Card,2180.41,53,3
51325,10796,20072,30146,40005,2024-05-28,Pending,Card,1211.06,30,2
51326,10628,20155,30038,40005,2024-08-09,Delivered,Cash,2096.78,78,3
51327,10093,20188,30119,40002,2025-07-20,Delivered,Card,548.49,37,1
51328,10098,20038,30094,40005,2025-06-07,delivered,UPI,644.72,85,3
51329,10165,20083,30064,40003,2024-11-08,Cancelled,Card,677.49,54,4
51330,10570,20187,30090,40003,2024-12-31,delivered,UPI,1940.04,83,3
51331,10419,20186,30012,40005,2025-07-10,Pending,Cash,1740.27,49,4
51332,10737,20005,30022,40001,2025-04-27,Delivered,Wallet,2462.56,86,4
51333,10062,20166,30031,40001,2025-03-10,Delivered,Card,2421.51,26,4
51334,10828,20139,30105,40001,2024-11-26,Delivered,Card,1048.34,86,1
51335,10886,20079,30090,40002,2024-07-09,delivered,Wallet,1022.83,43,3
51336,10089,20059,30116,40001,2024-01-11,Pending,Card,777.11,59,3
51337,10323,20148,30043,40005,2024-02-05,delivered,Card,512.21,79,5
51338,10522,20141,30111,40003,2024-09-24,Cancelled,Card,1726.95,37,2
51339,10258,20007,30142,40004,2024-02-07,Delivered,Card,1641.1,66,1
51340,10229,20055,30037,40004,2025-08-21,Refunded,Cash,813.15,12,3
